카페,모앙,제주특별자치도 제주시 인다5길 12-4 1층,064-726-0320,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9319B4DA078447C094556556B29C32DA
커피전문점,달자카페,제주특별자치도 제주시 애월읍 애월해안로 738,064-744-8877,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F257D9D4E54617B0820
커피전문점,스위츠커피바,제주특별자치도 제주시 노형4길 25 1층,070-7755-9448,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6AC13A7BA3054BAA92DA64617E19E43B
카페,말로,제주특별자치도 제주시 조천읍 남조로 1785-12 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6D764D7CE64649A4B59BED750B8D831C
카페,까미노,제주특별자치도 제주시 애월읍 고하상로 91-12 1층,064-799-9789,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F232D2E41547298C912
카페,살롱드라방,제주특별자치도 제주시 애월읍 하가로 146-9,070-7797-3708,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F960171FF18AB4F87954B6D5DA752A6D3
카페,인카페온더비치,제주특별자치도 제주시 구좌읍 해맞이해안로 943,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F058331B33A884C0994E469EC0433E19D
테마카페,1158족욕카페,제주특별자치도 제주시 애월읍 애월해안로 230,064-799-1152,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5678ABE30B67447184E5FD2804A4A2B7
카페,카이로스,제주특별자치도 제주시 애월읍 장유길 49-39 1층,064-799-2299,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA9CA187439BE4449818AB32BF19E38A4
커피전문점,스타벅스 제주협재점,제주특별자치도 제주시 한림읍 한림로 337,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA14ADFF970CC416B94719986F51122D2
카페,카페뮤로,제주특별자치도 제주시 제원3길 13 1층 102호,070-8885-0676,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1107888949
커피전문점,스타벅스 제주노형점,제주특별자치도 제주시 도령로 27,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F260E6D4D55E006E41D
카페,카페도두,제주특별자치도 제주시 서해안로 342 1층,064-745-1316,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEC239BB8A28F4BBBBA6E1A9B0CE96FE6
카페,풍림다방 송당점,제주특별자치도 제주시 구좌읍 중산간동로 2267-4,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEEFBE3267B0547599146B7BE3CEC1A9E
카페,동명정류장,제주특별자치도 제주시 한림읍 동명7길 26 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FB0A70913F7CB4A4B918AB62972FF4364
커피전문점,스타벅스 제주칠성점,제주특별자치도 제주시 관덕로 55,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2214A84D55E006E51B
디저트카페,누옥,제주특별자치도 제주시 삼성로5길 21-1,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F412E2F9ACC844E389F81C30CF99F5F63
디저트카페,돌카롱 사려니숲길본점,제주특별자치도 제주시 조천읍 비자림로 422-2,064-783-5261,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F86569FDC9B3144848993FAF210D9A9AF
커피전문점,스타벅스 제주시청점,제주특별자치도 제주시 중앙로 215,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F788CDBE3B9574FABAC0B7CA922529A62
테마카페,바다위에코끼리,제주특별자치도 제주시 한림읍 협재1길 27-6,070-4140-4832,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9764A59894ED4EEFA119AEB794705790
카페,모알보알 제주,제주특별자치도 제주시 구좌읍 구좌해안로 141,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA01BD876C4FC452193E38BDD01FFEECD
카페,스물다섯,제주특별자치도 제주시 다랑곶6길 19 1층,064-748-3334,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F85EC7345D4D146FCA3A2864A11D1C90E
디저트카페,제주설심당 본점,제주특별자치도 제주시 서해안로 504 1층,064-745-2145,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F602C37BB783B4B689606E0BD98DD5378
카페,고미미,제주특별자치도 제주시 북성로 67,070-7758-6767,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE31A589EC604785B0CAE3D3DD4E11E4
카페,우호적무관심,제주특별자치도 제주시 한경면 저지12길 103,,
카페,카페콧수염,"제주특별자치도 제주시 구좌읍 해맞이해안로 406 1,2층",,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F67EE2D53578B44D4AFA4079455494B0D
카페,인디고인디드,제주특별자치도 제주시 애월읍 애월해안로 204 1층,064-799-1218,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC6AF04DD05024B82859B7381131FA2F2
카페,돌카롱,제주특별자치도 제주시 조천읍 비자림로 422-2,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB2F84FFE37734338B68EB98B0B8A5767
카페,플레이스엉물,제주특별자치도 제주시 구좌읍 종달논길 92 1층,070-7787-1515,
카페,미엘드세화,제주특별자치도 제주시 구좌읍 해맞이해안로 1464,064-782-6070,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F86E551C32FC0456DAE814EA03DF77E8C
북카페,바라나시책골목,제주특별자치도 제주시 동한두기길 35-2,010-7599-9720,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F76B5CF8C98CB4E57B0B4054D98D11C7D
커피전문점,스타벅스 제주외도DT점,제주특별자치도 제주시 일주서로 7300,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA1B9760B854C420DAAE1698F7B64B039
카페,카페라능,제주특별자치도 제주시 일주서로 7528,064-744-5678,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F53417AB001D2489D8C421DFC24A6A13B
카페,모찌롱,제주특별자치도 제주시 관덕로6길 10 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA3001EE1AD9D4C9BB9E4E162C9BAA24C
카페,씨리얼,제주특별자치도 제주시 한림읍 명랑로 26 1층,064-796-5550,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0712795B88C74EFA8FC2DB4676CC9E22
카페,너와의첫여행,제주특별자치도 제주시 애월읍 장소로 16,010-3867-6889,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE19D9A60CA144612A9E6264D2801D56D
카페,다랑쉬,제주특별자치도 제주시 용문로21길 4,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F69C1DA3C1ED24A2CA002E89E1D2F1A44
테마카페,다희연,제주특별자치도 제주시 조천읍 선교로 266,064-783-0881,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD989FB2456D24237980C7057EBA574B3
카페,호텔샌드,제주특별자치도 제주시 한림읍 한림로 339,,
커피전문점,Pickus 피커스,제주특별자치도 제주시 아연로 444-1 2층,064-702-0211,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F461769809E2A480D835DCF73096A9C5D
카페,커피주의보,제주특별자치도 제주시 남광로 16,010-5054-3522,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6B698E257E9A46EA9F8C793C47D044E0
커피전문점,알마커피제작소,"제주특별자치도 제주시 조천읍 북촌11길 23 1,2층",010-8873-3715,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1011998355
카페,선흘,제주특별자치도 제주시 조천읍 선교로 198,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7175CD78A5D64905A0CC5FF9C1E7897D
커피전문점,하빌리스 커피로스터스,제주특별자치도 제주시 전농로 37,064-724-0037,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F39A3299BC08B4F1988E273DB15CF8FC9
전통찻집,토템오어,제주특별자치도 제주시 한경면 용금로 440,,
카페,오드씽,제주특별자치도 제주시 고다시길 25,070-7872-1074,
카페,간세라운지,제주특별자치도 제주시 관덕로8길 7-9,070-8682-8651,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2154044055F1363A34
생과일전문점,리치망고 애월본점,제주특별자치도 제주시 애월읍 애월해안로 272,070-4243-5959,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF6D98B82B20249C3AD5696B6F329A040
카페,망고홀릭 애월해안도로점,제주특별자치도 제주시 애월읍 애월해안로 298 A동 1층,064-748-2227,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBB7D261DBB8A4FF197B0E2E728C90A6D
커피전문점,에이바우트커피 신라신성점,제주특별자치도 제주시 노연로 62 신성오피스텔 1층,064-772-3800,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_18206334
북카페,시인의집,제주특별자치도 제주시 조천읍 조천3길 27,064-784-1002,
디저트카페,미미슈,제주특별자치도 제주시 애월읍 중산간서로 5534,0507-1312-5534,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F4D9B2DFDFA104517B1DCD15D1A82CBFB
커피전문점,카페오드리,제주특별자치도 제주시 한림읍 한창로 1294,0507-1451-4657,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE2744E0C8A3F42E5843185D58F359328
카페,블루모모,제주특별자치도 제주시 고산동산1길 9 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F610B27693CD14333889C191E3B38C084
카페,리듬앤브루스,제주특별자치도 제주시 무근성7길 11,070-7785-9160,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0A406FA8EDE6404AB31353349E8D9026
디저트카페,매기의추억,제주특별자치도 제주시 한림읍 한림해안로 595,070-7722-1876,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F21131C3B5344025F19
카페,카페901,제주특별자치도 제주시 1100로 2977-10 2층,010-4614-2518,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7E6A401F86C04DE4B416C5D1A19804EB
카페,비자블라썸,제주특별자치도 제주시 구좌읍 비자림로 2244 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1827272193
카페,그럼외도,제주특별자치도 제주시 월대3길 16,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3F6F84DE985C45CA90FAF36F03955EF7
카페,안녕육지사람,제주특별자치도 제주시 우도면 우도해안길 792,010-2823-0170,
카페,하소로커피,제주특별자치도 제주시 한경면 불그못로 72,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FADCE20F4533C4C909A0A77ADF79B3D8C
카페,수카사,제주특별자치도 제주시 구좌읍 행원로9길 11,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_739533487
카페,순아,"제주특별자치도 제주시 관덕로 32-1 1,2층",010-9102-0120,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD303CD3401F54C939E43A901AD37AE88
카페,카페동경앤책방,제주특별자치도 제주시 애월읍 하귀로 74 2층,010-4717-0727,
카페,그러므로,제주특별자치도 제주시 구남동6길 45,070-4548-2984,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE8196EB17B474661871A40A744C4D768
카페,카페살레,"제주특별자치도 제주시 우도면 우도해안길 816 1,2층",,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7D998FF571674BC1B7442F84BA5DEC43
커피전문점,커피99.9,제주특별자치도 제주시 1100로 3173 2층,064-745-9909,
카페,바다보는날,제주특별자치도 제주시 애월읍 애월해안로 722,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB682263B7C3A474E9F46ED0345B081C1
카페,아일렛,제주특별자치도 제주시 구남동2길 19-6 1층,064-723-6370,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFFE19A77F47F47949AF908AA7EA632F1
커피전문점,브릭커피,제주특별자치도 제주시 정존1길 21,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD5E19202BDE4419A9DA98A584AD14206
만화카페,벌툰 제주본점,제주특별자치도 제주시 제원1길 23 2층 108호,064-746-9747,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD95389F10C9A4F2B94ADEB9D1400FE7C
카페,과수원피스,제주특별자치도 제주시 한림읍 한림로 176-2,010-4692-0403,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F215107CCDC174A76AA5C41106B6CF8E8
카페,카페훤,제주특별자치도 제주시 한림읍 협재1길 8,070-8623-1060,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1756867299
카페,일월선셋비치,제주특별자치도 제주시 애월읍 애월북서길 56-1,064-799-0090,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9B6C0CC263F54D6EBA35BECC52824316
카페,에이바우트커피뷰 하귀포구점,제주특별자치도 제주시 애월읍 하귀12길 21-2,064-711-5558,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FEF1AAE3A97C54D1DAF5777B977B033C2
카페,에이바우트커피 칠성점,제주특별자치도 제주시 관덕로11길 36,064-751-1711,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4B1B9F63D5DE4C29A80DB8541C4CAB09
카페,에이바우트스타디움,제주특별자치도 제주시 거로남4길 57-15,064-721-7771,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD06450AA06BF481FA9960E8F74BE658B
카페,꽃향유,제주특별자치도 제주시 애월읍 고하상로 101,064-799-1500,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA956505B58774CF09EF046B9D05D11D3
카페,큐티파이카페,제주특별자치도 제주시 애월읍 애월해안로 610,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F153B612D06D44C7598271D78313A855E
커피전문점,스타벅스 제주도남DT점,제주특별자치도 제주시 연북로 394,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEB44CB2ABAA949528B570A217F56C651
카페,차귀놀,제주특별자치도 제주시 한경면 한경해안로 136 1층,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F791569AA7E0B41C3A4FDD4A5CA5B0316
커피전문점,투썸플레이스 제주용두암점,"제주특별자치도 제주시 서해안로 626 B동 1,2층",064-712-7760,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3BF82E73B9A64A358E6FC383D95173DC
커피전문점,카페빠네띠에,제주특별자치도 제주시 신설로9길 25,064-723-3337,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F42A30F404777469BA72B771D88B06184
커피전문점,스타벅스 제주노형공원점,제주특별자치도 제주시 연북로 12 이레하이텔 101,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9959EC52DB344F199E74A0F1FBB2EFFC
카페,에프터글로우,제주특별자치도 제주시 간월동로 67-3 1층,064-756-0327,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F82D4C3EB26214033B7224ED3B7F68CB5
커피전문점,바당봉봉,제주특별자치도 제주시 구좌읍 해맞이해안로 1170,0507-1395-1275,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD385B510C7914AB48F858C45EB7BD96E
디저트카페,우연히그곳,제주특별자치도 제주시 구좌읍 중산간동로 2250 1층,0507-1338-1879,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FAE02D444674A4324ACCFA4715ABA1743
카페,말리가,제주특별자치도 제주시 한림읍 협재로 124 1층,064-796-7672,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1434799546
카페,에오마르,제주특별자치도 제주시 선사로8길 13-6,010-6706-2412,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB679A6D86E5440368CD3C55FC1BCB3E7
카페,이에르바,제주특별자치도 제주시 조천읍 신촌남1길 33-8,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_280118469
커피전문점,조아찌커피,제주특별자치도 제주시 테우해안로 158 1층,064-748-6226,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F235D6D269D9B4C6DA7C18963737E0393
카페,카카듀,제주특별자치도 제주시 박성내서길 18,064-721-3373,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3114DB23CD9B4ECBBC23CF4D348A5D6D
테마카페,너는파라다이스길리,제주특별자치도 제주시 구좌읍 월정1길 65,064-782-2208,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA6F3169E031B4778B170026CBBBCF0AC
커피전문점,스타벅스 제주삼화DT점,제주특별자치도 제주시 연삼로 884,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE335FA865BB14607852A3E837E561BDA
카페,블루메베이글,제주특별자치도 제주시 가령로4길 3 1층,0507-1445-3444,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F1C1D6F6779844A298D35B068B5763198
카페,아라파파 북촌점,제주특별자치도 제주시 조천읍 북촌15길 60,064-764-8204,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F46F68A77B751472A9DB0BBC1F53BDECB
커피전문점,비양놀,제주특별자치도 제주시 한림읍 한림해안로 311,010-5399-4962,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB3F9BFDF70224FA9901A11B9E5538A50
카페,에이바우트커피 베라체점,제주특별자치도 제주시 승천로 76 1층,070-7799-2444,
카페,카페닐스,제주특별자치도 제주시 한림읍 일주서로 5153,064-796-1287,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3546EA5FA2FB4070B19DE83F40BBB1E2
커피전문점,투썸플레이스 제주애월한담점,제주특별자치도 제주시 애월읍 애월로1길 19,064-799-7949,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2E1F590C17354592997D6558B554F73A
카페,스테이솔티,제주특별자치도 제주시 구좌읍 해맞이해안로 480-1,010-5386-3436,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4BDBBB08EC76405AAABFBA74BC11A6E3
카페,먹쿠슬낭여행자카페,제주특별자치도 제주시 오라로 24,064-747-0360,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F39773324F3EC4D3BA883875FD04112DE
카페,피플카페,제주특별자치도 제주시 조천읍 신촌북3길 58,010-3931-7449,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F11B9026E95574D96818A679688DD7B3D
카페,카페월령,제주특별자치도 제주시 한림읍 월령3길 36 나동 1층,064-796-0639,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_285553360
카페,피시야 카페,제주특별자치도 제주시 조천읍 조함해안로 582,064-782-5051,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F267A2344579B42BA18
카페,헬로남생이,제주특별자치도 제주시 조천읍 원당북로 197-20 1층,064-784-7300,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F61766965BD7247AE98FEDD6F68B5E301
